,dT,Tf,strainrange,df4,dc20,lte_cycles,ratio_dmgs
51,300,300,0.00292319,1.9954672744180365e-06,6.348082052042856e-05,12278.999999999996,0.03143417583545382
52,50,325,0.00048262,4.253375156643094e-08,4.9535471855457885e-14,inf,
53,60,325,0.0005727,1.3347445415269084e-08,4.0370826396101544e-13,inf,
54,70,325,0.00066364,6.871466187598716e-09,2.6341341434065803e-12,inf,
55,80,325,0.00075534,4.8054500517649844e-09,1.4433639400524936e-11,inf,
56,90,325,0.00084774,4.092943333241624e-09,6.865261071039378e-11,inf,
57,100,325,0.00094081,3.9720402649521676e-09,2.9036773160468455e-10,inf,
58,110,325,0.00103465,7.851640127719035e-09,1.112387998878458e-09,inf,
59,120,325,0.00112936,9.565723370599773e-09,3.9153842183953295e-09,inf,
60,130,325,0.00122492,1.2336139116350752e-08,1.2798277224436502e-08,inf,
61,140,325,0.00132124,1.6509440419925286e-08,3.916068627480098e-08,inf,
62,150,325,0.00141817,2.260643233415606e-08,1.128796293998401e-07,inf,
63,160,325,0.00151578,3.137606388520992e-08,2.325335584196701e-07,inf,
64,170,325,0.00161418,4.385774876385484e-08,4.036288608487547e-07,inf,
65,180,325,0.00171368,6.150778006972114e-08,6.915776381472692e-07,803118.0,0.08893835872787902
66,190,325,0.0018143,8.624815374484563e-08,1.1744691368995558e-06,512635.9999999999,0.07343586224200783
67,200,325,0.00191581,1.2052052738244697e-07,1.9747375615145345e-06,326859.9999999999,0.06103116167497881
68,210,325,0.00201774,1.6727317617693763e-07,3.2868789046315905e-06,208667.0,0.05089118918899948
69,220,325,0.00212033,2.3049736063903798e-07,5.405303957634566e-06,133693.99999999994,0.04264281203159327
70,230,325,0.0022236,3.151026344719566e-07,8.784502291177173e-06,86055.99999999994,0.03587028883678862
71,240,325,0.00232768,4.272851754150812e-07,1.4064668608544719e-05,55834.000000000015,0.030380038613600346
72,250,325,0.00243248,5.74384334955925e-07,2.2246339287390077e-05,36476.000000000015,0.025819274242639287
73,260,325,0.00253813,7.655727606091246e-07,3.474879271020488e-05,24015.999999999985,0.022031636235358885
74,270,325,0.00264441,1.0110868685039754e-06,5.3765714711318744e-05,15907.000000000007,0.01880542040467141
75,280,325,0.00275108,1.3224620799635927e-06,8.21801707311e-05,10629.000000000004,0.016092228431731945
76,290,325,0.00285825,1.713853519965609e-06,0.0001246422005442,7139.999999999996,0.013750186634083459
77,300,325,0.002966,2.2015737354753125e-06,0.000186342205554,4851.000000000002,0.01181468110742802
78,50,350,0.00048872,3.847053078702398e-08,5.233980704495351e-13,inf,
79,60,350,0.00058001,1.2461162309027716e-08,3.8168626984496675e-12,inf,
80,70,350,0.00067216,6.5744428498852464e-09,2.2533411894273103e-11,inf,
81,80,350,0.00076513,8.507003150652207e-09,1.1275917589822389e-10,inf,
82,90,350,0.00085902,7.057275985565134e-09,4.941164316687168e-10,inf,
83,100,350,0.00095381,7.083610862523751e-09,1.9396849965892577e-09,inf,
84,110,350,0.00104946,8.060105078312151e-09,6.934990495752009e-09,inf,
85,120,350,0.00114576,9.960044725037836e-09,2.284958746031469e-08,inf,
86,130,350,0.00124272,1.2990708003129401e-08,7.008775335107067e-08,inf,
87,140,350,0.00134043,1.754639284066854e-08,2.019230179971858e-07,inf,
88,150,350,0.001439,2.4228079418436432e-08,5.503519527291249e-07,inf,
89,160,350,0.00153883,3.3930216432166886e-08,9.791094336802309e-07,778524.9999999998,0.034654161491051695
90,170,350,0.00163963,4.783035255844856e-08,1.6478611279347314e-06,481154.9999999999,0.02902571809457904
91,180,350,0.00174093,6.743935505063784e-08,2.745874669286474e-06,298255.9999999999,0.024560245157934403
92,190,350,0.00184279,9.4809908314878e-08,4.525043480340879e-06,185932.0,0.02095226459740798
93,200,350,0.00194534,1.3264637452611613e-07,7.369475763157167e-06,116777.99999999994,0.01799943154562855
94,210,350,0.00204865,1.844257754743239e-07,1.184886013999755e-05,74027.0,0.015564853774564178
95,220,350,0.00215278,2.545747582406429e-07,1.8793844499957626e-05,47428.0,0.013545645662930587
96,230,350,0.00225774,3.486170678408621e-07,2.94530034529816e-05,30683.999999999978,0.011836384306184257
97,240,350,0.00236344,4.7324837603682806e-07,4.567039830576225e-05,20028.999999999993,0.010362256375966796
98,250,350,0.00246978,6.365002825999974e-07,7.009545634392464e-05,13188.999999999993,0.009080478476051245
99,260,350,0.00257638,8.472343168387944e-07,0.00010654802016825,8759.000000000004,0.007951666445804684
100,270,350,0.00268364,1.117385809448587e-06,0.00015998083330725,5882.000000000002,0.00698449799484792
101,280,350,0.00279159,1.4603945043345304e-06,0.000234431843149875,4039.999999999999,0.006229505704994535
102,290,350,0.00290056,1.8932234046623682e-06,0.0003441281757327,2769.0,0.00550150652625701
103,300,350,0.00301067,2.4353179406437307e-06,0.0004841964668217,1976.0000000000005,0.005029607003597798
104,50,375,0.00049483,3.4919708937196253e-08,4.6663736036198745e-12,inf,
105,60,375,0.0005875,3.2098581295144307e-08,3.080711850978209e-11,inf,
106,70,375,0.00068127,1.2900086843131177e-08,1.665741464262096e-10,inf,
107,80,375,0.00077603,8.218703310585601e-09,7.701675958157461e-10,inf,
108,90,375,0.0008716,6.995543686811033e-09,3.1340675771590156e-09,inf,
109,100,375,0.00096783,7.171640191100594e-09,1.1461131161058181e-08,inf,
110,110,375,0.00106482,8.298867663852524e-09,3.831259579533838e-08,inf,
111,120,375,0.00116264,1.0399012629224673e-08,1.1861768510145629e-07,inf,
112,130,375,0.00126154,1.3736697064903898e-08,3.438522330544737e-07,inf,
113,140,375,0.00136154,1.877817031976274e-08,9.417327592906567e-07,900304.0,0.019940020281238872
114,150,375,0.00146216,2.618115512754223e-08,2.321612444596579e-06,391047.0000000001,0.011277142827381625
115,160,375,0.0015633,3.687620804920798e-08,3.827656477004979e-06,240411.99999999988,0.009634147753526319
116,170,375,0.00166513,5.2166370133024543e-08,6.240027845858729e-06,149042.00000000006,0.008359957907502831
117,180,375,0.00176767,7.379043567856805e-08,1.0061353852335309e-05,93237.0,0.007334046368068129
118,190,375,0.0018711,1.0410180665972037e-07,1.5981595345570085e-05,59107.000000000015,0.006513855745232356
119,200,375,0.00197536,1.4611673636869174e-07,2.5107411574573873e-05,37846.999999999985,0.005819665477450622
120,210,375,0.00208046,2.037304036290064e-07,3.87126073174904e-05,24663.999999999993,0.005262637103157885
121,220,375,0.00218624,2.817389519195779e-07,6.0020703855302206e-05,15986.000000000007,0.004694029456881973
122,230,375,0.00229247,3.859155815797021e-07,9.135266627332501e-05,10545.999999999993,0.004224458872662259
123,240,375,0.00239923,5.235377880512173e-07,0.00013785017394885,7014.999999999998,0.0037978754255723946
124,250,375,0.00250654,7.03348511158299e-07,0.000205197166880175,4727.999999999998,0.0034276716479668544
125,260,375,0.00261483,9.367778948872527e-07,0.0002999726751141,3242.999999999998,0.0031228774238551303
126,270,375,0.00272424,1.2373065096774252e-06,0.000427111043076,2281.9999999999973,0.002896919969023745
127,280,375,0.00283473,1.6204924003395926e-06,0.0005831379848252249,1673.999999999999,0.0027789175847038644
128,290,375,0.0029465,2.1055862796505413e-06,0.000745928359794675,1307.9999999999995,0.0028227727931273818
129,300,375,0.00305335,2.677621366283639e-06,0.0012153247431629251,807.0000000000013,0.0022032147221120795
130,50,400,0.00050179,1.451242016715371e-07,3.6066809765626256e-11,inf,
131,60,400,0.0005962,2.872073874413584e-08,2.179575306772065e-10,inf,
132,70,400,0.00069147,1.2062581476348786e-08,1.0846514587298469e-09,inf,
133,80,400,0.00078757,7.9566277967546e-09,4.638654916750355e-09,inf,
134,90,400,0.00088456,6.955401064201854e-09,1.7570672553961844e-08,inf,
135,100,400,0.00098248,7.284187142326446e-09,6.023070884823772e-08,inf,
136,110,400,0.00108163,8.58703707197392e-09,1.9011904812308045e-07,inf,
137,120,400,0.00118153,1.0931972366307055e-08,5.585931037212896e-07,inf,
138,130,400,0.00128194,1.4611758307479026e-08,1.5389535208629775e-06,598638.0,0.009494606633269466
139,140,400,0.00138296,2.0132292723619835e-08,4.006309168311136e-06,238805.99999999983,0.005025147056263416
140,150,400,0.00148479,2.8253361273103974e-08,8.636652387688137e-06,112475.0,0.003271332456702804
141,160,400,0.00158747,4.004133585131124e-08,1.373894466969567e-05,70925.99999999994,0.002914440432941797
142,170,400,0.00169105,5.6967386689002136e-08,2.1607983147203417e-05,45206.99999999997,0.0026364046242036737
143,180,400,0.00179549,8.10004982151291e-08,3.359322496689595e-05,29136.000000000022,0.0024112153059121324
144,190,400,0.00190069,1.1471662330319543e-07,5.174050576194112e-05,18949.999999999993,0.0022171531107756937
145,200,400,0.0020065,1.6140523613216956e-07,7.887889207845e-05,12449.000000000007,0.002046241166415496
146,210,400,0.00211266,2.2511440750410566e-07,0.000119287921160925,8244.0,0.001887151736012029
147,220,400,0.00221944,3.1122122893685847e-07,0.00017803370434754998,5529.999999999998,0.001748102866687003
148,230,400,0.00232704,4.2649967496843103e-07,0.00026205486302872504,3761.0000000000027,0.0016275205506172212
149,240,400,0.00243576,5.796261259889109e-07,0.000376456831229475,2620.999999999998,0.0015396881605147202
150,250,400,0.00254554,7.808390607005424e-07,0.00052199645307735,1891.0000000000007,0.0014958704337878648
151,260,400,0.00265656,1.0430415244019172e-06,0.000684224412158175,1441.9999999999986,0.00152441436737395
152,270,400,0.00276871,1.3810657830257789e-06,0.0008273018912967,1191.0,0.0016693613269288168
153,280,400,0.00288209,1.813071170290757e-06,0.0008936550535724251,1098.9999999999986,0.002028826629517649
154,290,400,0.00299025,2.3260214438598628e-06,0.0016443808329825753,600.9999999999993,0.0014145272172997353
155,300,400,0.00311603,3.0695176044471774e-06,0.003047712995764875,326.0000000000009,0.001007154416676571
156,50,425,0.00050947,1.2222802281716273e-07,2.444635442531578e-10,inf,
157,60,425,0.00060523,2.5759720534065504e-08,1.3523099188528265e-09,inf,
158,70,425,0.0007021,1.1308431162194381e-08,6.227543276015217e-09,inf,
159,80,425,0.00080011,7.716005427591793e-09,2.4881617959483752e-08,inf,
160,90,425,0.00089917,6.936494706876363e-09,8.87491156877086e-08,inf,
161,100,425,0.00099878,7.43366090748233e-09,2.8741547282222775e-07,inf,
162,110,425,0.001099,8.9151118843601e-09,8.577958501685031e-07,inf,
163,120,425,0.00120003,1.1498868123096622e-08,2.3886355465401464e-06,401263.99999999977,0.00481399020447147
164,130,425,0.00130197,1.554256398463921e-08,6.265324450926261e-06,156122.99999999994,0.0024807277111309704
165,140,425,0.00140482,2.1630302248363255e-08,1.5584372529357797e-05,63375.999999999956,0.0013879482287539105
166,150,425,0.00150856,3.0617648397382526e-08,2.930794016042726e-05,33803.000000000015,0.0010446878296388664
167,160,425,0.00161312,4.369958930160655e-08,4.5110201593489765e-05,21977.0,0.0009687296389274662
168,170,425,0.00171833,6.248312220521251e-08,6.881095018471777e-05,14415.000000000007,0.0009080403923718727
169,180,425,0.00182404,8.908987243525811e-08,0.00010402482728647501,9540.000000000004,0.000856428938737025
170,190,425,0.00193028,1.2632828322994788e-07,0.00015460744006695002,6420.999999999996,0.0008170905822853263
171,200,425,0.0020372,1.7789380670641735e-07,0.0002298792338853,4321.0,0.0007738576629987328
172,210,425,0.00214521,2.487645757422692e-07,0.00033253227846802497,2987.999999999999,0.0007480915142684094
173,220,425,0.00225428,3.450821602658653e-07,0.00046678238449552505,2129.000000000002,0.0007392784555030129
174,230,425,0.00236454,4.7472851091224e-07,0.0006244735583366249,1591.0000000000014,0.000760205943990243
175,240,425,0.00247601,6.474250608640208e-07,0.000770535333076725,1289.0,0.0008402276093931625
176,250,425,0.00258867,8.750178992077608e-07,0.000866274750494625,1143.9999999999982,0.0010100928125957077
177,260,425,0.00270226,1.1710910419183096e-06,0.0008850412701022501,1116.9999999999995,0.001323205009166422
178,270,425,0.00281674,1.5520141917550107e-06,0.0008447877836409,1164.999999999999,0.0018371645776718956
179,280,425,0.00292627,2.151618701703528e-05,0.0021207050032030503,433.0,0.010145770856643364
180,290,425,0.00305706,2.8327529380252018e-05,0.0036796782955485,254.99999999999986,0.007698371190362297
181,300,425,0.00320096,3.751801972353014e-05,0.005371208618574225,175.9999999999989,0.006985023741916993
182,50,450,0.00051724,1.0360585027146324e-07,1.449566054189192e-09,inf,
183,60,450,0.00061499,2.3066525349430047e-08,7.45174414224164e-09,inf,
184,70,450,0.00071355,1.061036401443773e-08,3.2091328498108e-08,inf,
185,80,450,0.00081285,7.512921485848067e-09,1.2030799407299407e-07,inf,
186,90,450,0.00091301,6.942538939251441e-09,4.03811888475458e-07,inf,
187,100,450,0.00101412,7.597435096807495e-09,1.2381446081140584e-06,765392.0000000002,0.006136145202279649
188,110,450,0.00111617,9.270696517700237e-09,3.5167459226495642e-06,277764.0,0.0026361576075179093
189,120,450,0.00121913,1.2133444329746091e-08,9.352251665803117e-06,105693.0,0.0012973821453193476
190,130,450,0.00132297,1.659982185272055e-08,2.3466505929261164e-05,42345.0,0.0007073836174315872
191,140,450,0.00142755,2.3321442480028103e-08,5.581316682153183e-05,17849.999999999985,0.00041784840044286936
192,150,450,0.00153274,3.323521563273987e-08,9.1853678425875e-05,10851.999999999996,0.00036182781356503164
193,160,450,0.00163839,4.7628796670602804e-08,0.000137546906643,7247.999999999993,0.00034627312117038235
194,170,450,0.00174466,6.829280830200958e-08,0.00020332461738982498,4903.999999999996,0.0003358806679619857
195,180,450,0.00185196,9.773116060749363e-08,0.00029558411969625,3374.000000000001,0.0003306373857564633
196,190,450,0.00196031,1.3921398861120225e-07,0.00041844134124435,2382.9999999999973,0.00033269654522474117
197,200,450,0.00206982,1.9707874082993008e-07,0.00056468734222455,1765.999999999999,0.0003490050619047894
198,210,450,0.00218048,2.768857494675031e-07,0.00072503814269865,1374.999999999999,0.00038189128703893036
199,220,450,0.00229238,3.858145370926398e-07,0.0008396083579615499,1187.0000000000014,0.00045951726591829416
200,230,450,0.0024053,5.325152611212223e-07,0.0008837877968844749,1126.0000000000014,0.0006025374677025899
201,240,450,0.00251914,7.276212573001614e-07,0.0008559210941824501,1159.9999999999986,0.0008501031955465045
202,250,450,0.00263369,9.835933110444698e-07,0.0008114510483772,1220.0,0.001212141278283555
203,260,450,0.00274437,1.417613953317004e-05,0.0006293760804669,1321.9999999999986,0.02252411550603183
204,270,450,0.00286082,1.860737054109588e-05,0.002604161979136425,361.00000000000034,0.007145243149301463
205,280,450,0.00299657,2.5004949711881972e-05,0.004295646762772725,222.00000000000128,0.005820997650128463
206,290,450,0.00314455,3.369105828243794e-05,0.0059854126569818256,159.99999999999895,0.005628861402419466
207,300,450,0.00329986,4.496653139876663e-05,0.007535981119819126,126.00000000000168,0.005966911366126921
208,50,475,0.00052508,8.840905204275927e-08,7.70033591017385e-09,inf,
209,60,475,0.00062394,2.0975002351469914e-08,3.67914806272481e-08,inf,
210,70,475,0.00072392,1.0064854303671816e-08,1.4855966083970094e-07,inf,
211,80,475,0.00082495,7.354161426783055e-09,5.262677117809015e-07,inf,
212,90,475,0.00092697,6.970784957103642e-09,1.6772289760066336e-06,574723.9999999998,0.0041561319633891605
213,100,475,0.00102992,7.78950670138403e-09,4.897476760073376e-06,201305.99999999988,0.001590514275613903
214,110,475,0.00113372,9.667537918380988e-09,1.3281398948040846e-05,74803.99999999997,0.0007279005740435993
215,120,475,0.00123817,1.2818786610200763e-08,3.3748349336236116e-05,29530.999999999978,0.0003798344767172668
216,130,475,0.0013432,1.770245568020807e-08,8.0737913340675e-05,12361.999999999996,0.00021925827591694444
217,140,475,0.00144883,2.5037107567965838e-08,0.000177390139020075,5630.999999999998,0.00014114148456207266
218,150,475,0.00155532,3.588784611563415e-08,0.00026560355310667504,3761.0000000000027,0.00013511809497977772
219,160,475,0.0016629,5.177228023346104e-08,0.00037795372315259997,2642.9999999999973,0.00013698047422741705
220,170,475,0.0017716,7.47706294085392e-08,0.000516235292701425,1934.9999999999986,0.0001448382752315702
221,180,475,0.00188144,1.0770256411384757e-07,0.000675334751324175,1478.9999999999982,0.00015948026353251895
222,190,475,0.00199245,1.5433474352040977e-07,0.0008121830994909001,1230.0000000000005,0.00019002456911151102
223,200,475,0.00210462,2.195935503895831e-07,0.0008771131625467499,1137.9999999999995,0.0002503594288244179
224,210,475,0.00221774,3.096473615837132e-07,0.00086671491677265,1150.9999999999995,0.00035726552709711525
225,220,475,0.00233163,4.321614306856032e-07,0.000818685402740325,1215.9999999999986,0.0005278724028046198
226,230,475,0.00244589,6.45294270432719e-06,0.000790058836146675,1180.0000000000005,0.00816767360744915
227,240,475,0.00256072,8.880340917734225e-06,0.0007758948707256,1169.0000000000005,0.011445288856503876
228,250,475,0.00267232,1.1869766623626337e-05,0.0005633640300114751,1493.0000000000014,0.021069443541478078
229,260,475,0.00279214,1.5883990837352386e-05,0.0031088783633901754,308.0000000000001,0.005109235222709448
230,270,475,0.00293302,2.1834415704023157e-05,0.004821351362164575,199.99999999999878,0.004528692074875136
231,280,475,0.00308376,2.9892777997851748e-05,0.006480943741307175,148.99999999999943,0.004612411276975924
232,290,475,0.00324068,4.039396202190764e-05,0.008061169471082399,119.00000000000043,0.005010930754751124
233,300,475,0.00339999,5.3519681892590496e-05,0.0094671221728962,100.99999999999963,0.005653215508912953
234,50,500,0.00053249,7.664875276158997e-08,3.696360076917524e-08,inf,
235,60,500,0.00063316,1.9131009208276323e-08,1.658259124985575e-07,inf,
236,70,500,0.00073496,9.561263854807019e-09,6.321056368756412e-07,inf,
237,80,500,0.00083777,7.218248801342779e-09,2.122087658100861e-06,457237.0,0.003401484747243039
238,90,500,0.00094139,7.02210893016585e-09,6.430058707366654e-06,154006.00000000006,0.0010920753992682693
239,100,500,0.00104569,8.005027193975278e-09,1.7893505530583614e-05,55662.999999999985,0.0004473705378911399
240,110,500,0.00115053,1.0080622369900256e-08,4.6281780579646547e-05,21564.999999999993,0.00021780973514086093
241,120,500,0.00125618,1.3518407359558562e-08,0.00011185281111352499,8930.999999999996,0.00012085889683932984
242,130,500,0.00136291,1.8861558539243857e-08,0.000248350678899525,4023.999999999999,7.594727996243835e-05
243,140,500,0.00147087,2.6958899928315977e-08,0.000477070733545575,2095.9999999999964,5.650923025178732e-05
244,150,500,0.00157985,3.901492979635724e-08,0.0006290490028494,1589.000000000001,6.202208352549884e-05
245,160,500,0.00169,5.6764802268408113e-08,0.000772692632403375,1294.0000000000005,7.346362562283981e-05
246,170,500,0.00180131,8.259104571356143e-08,0.000863184308414775,1158.000000000001,9.568182010310017e-05
247,180,500,0.00191367,1.1968287594717148e-07,0.0008735771230257,1143.9999999999982,0.00013700321676538512
248,190,500,0.00202685,1.721710764784426e-07,0.000837589712688975,1191.9999999999986,0.00020555538573379715
249,200,500,0.00214075,2.4539735639766736e-07,0.0007999660387910249,1247.0,0.00030675971791069057
250,210,500,0.00225491,3.601202249152839e-06,0.000781501648641675,1228.9999999999986,0.004608054577251468
251,220,500,0.00236978,5.156828386015412e-06,0.0007775266234953751,1214.0000000000014,0.006632349594452295
252,230,500,0.00248554,7.223134355135456e-06,0.0007786761734835,1185.999999999999,0.009276172305134122
253,240,500,0.00259285,9.672969333943287e-06,0.001075150498575675,861.0000000000001,0.008996851461035201
254,250,500,0.00272255,1.3444368971021015e-05,0.0034642670832996,278.9999999999998,0.0038808696465215085
255,260,500,0.00286738,1.888476978350705e-05,0.0053580212128056005,180.9999999999993,0.0035245791372331067
256,270,500,0.00302009,2.6260641182897682e-05,0.0069610613440557745,138.9999999999986,0.0037725053529836087
257,280,500,0.00317371,3.5632188924759836e-05,0.008376047811416326,114.99999999999869,0.004254057489523177
258,290,500,0.00332826,4.7286399363490555e-05,0.01022937249359595,93.99999999999835,0.004622609978578255
259,300,500,,,,0.0,
260,50,525,0.00054095,6.56528129918805e-08,1.631537208304651e-07,inf,
261,60,525,0.00064338,1.739082674308408e-08,6.881455402104422e-07,inf,
262,70,525,0.00074667,9.10163475992933e-09,2.477217775321478e-06,390758.0000000001,0.003674135899799191
263,80,525,0.00085075,7.111024282022812e-09,7.886425571236975e-06,125780.0,0.0009016789948487979
264,90,525,0.00095555,7.0934743245642186e-09,2.274614314306035e-05,43840.999999999985,0.00031185393848751785
265,100,525,0.00106139,8.243537144553381e-09,6.0472108737386316e-05,16517.000000000007,0.00013631965738705737
266,110,525,0.00116827,1.0553151386231675e-08,0.000148862407134975,6713.999999999996,7.08919840095225e-05
267,120,525,0.00127619,1.4357865258142974e-08,0.000329236540593075,3036.9999999999973,4.3609573932101296e-05
268,130,525,0.00138543,2.0295528031678202e-08,0.000630502044398775,1586.0000000000014,3.2189472202316676e-05
269,140,525,0.00149617,2.93604131047459e-08,0.0008380766517947251,1193.0000000000005,3.503308801393183e-05
270,150,525,0.00160773,4.2904109860913815e-08,0.000868564754759175,1150.9999999999995,4.9396558662813506e-05
271,160,525,0.00172023,6.288592507646968e-08,0.000842916983751075,1185.999999999999,7.460512279230662e-05
272,170,525,0.0018335,9.19340411551996e-08,0.0008053258954311,1241.0,0.00011415756239402467
273,180,525,0.00194731,1.1952898297771265e-06,0.0007836769100169,1259.0000000000014,0.001525232930176991
274,190,525,0.00206169,1.8492102757657444e-06,0.0007783402590505499,1257.9999999999995,0.0023758378861469713
275,200,525,0.00217687,2.7788726110929378e-06,0.00077962915879365,1243.000000000001,0.0035643518200278623
276,210,525,0.00229321,4.070900558602309e-06,0.0007804983154239,1223.9999999999982,0.005215771101813773
277,220,525,0.00241059,5.823162179162869e-06,0.0007723432506720001,1212.9999999999986,0.007539603892564937
278,230,525,0.00251796,7.905037384965268e-06,0.0020289538456163252,477.0000000000016,0.003896114937283846
279,240,525,0.00265215,1.1279044532613132e-05,0.003829136441519475,254.99999999999986,0.002945584390860042
280,250,525,0.00279712,1.6070631849896952e-05,0.005598101767603799,175.00000000000014,0.0028707287786187913
281,260,525,0.0029461,2.2461044538862602e-05,0.007425589433296799,132.00000000000082,0.003024816378636004
282,270,525,0.00309678,3.0678580516354124e-05,0.009662039485914075,100.99999999999963,0.0031751661293745767
283,280,525,,,,0.0,
284,290,525,,,,0.0,
285,300,525,,,,0.0,
286,50,550,0.00054944,5.6670102938614775e-08,6.568711148451177e-07,856969.9999999998,0.08627278876766699
287,60,550,0.00065308,1.5983247067420134e-08,2.6082772159522244e-06,363355.9999999999,0.0061278942934694935
288,70,550,0.00075787,8.723697852703545e-09,8.912656494304787e-06,111220.99999999994,0.000978798841656022
289,80,550,0.00086377,7.031211893359056e-09,2.7120204948114575e-05,36788.0,0.0002592610161616007
290,90,550,0.00097067,7.191830022888243e-09,7.498864515080319e-05,13324.000000000004,9.590558688485937e-05
291,100,550,0.00107853,8.531751332179812e-09,0.00018918122623335,5284.000000000004,4.50982980819467e-05
292,110,550,0.00118747,1.110902892212792e-08,0.0004155901489338,2406.000000000001,2.673073207011337e-05
293,120,550,0.00129785,1.5345080762525703e-08,0.0007499176788555751,1334.0000000000005,2.0462353662529107e-05
294,130,550,0.00140995,2.19997405055184e-08,0.000868315849118625,1151.9999999999986,2.5336103824258198e-05
295,140,550,0.00152287,3.213982659993322e-08,0.000800081688533325,1249.999999999999,4.0170681394859255e-05
296,150,550,0.00163619,4.7273258385643644e-08,0.000772841649880725,1294.0000000000005,6.116810396145118e-05
