,dT,Tf,strainrange,df4,dc20,lte_cycles,ratio_dmgs
28,70,300,0.0006514,1.6968334111098846e-93,4.1114497099008136e-15,inf,
29,80,300,0.00074251,2.0902365539959158e-81,6.04468229035878e-14,inf,
30,90,300,0.00083439,1.3076825858856614e-71,6.770584786755555e-13,inf,
31,100,300,0.00092699,1.5797750207878136e-63,6.066220727057912e-12,inf,
32,110,300,0.00102027,9.226979533717584e-57,4.507110014267695e-11,inf,
33,120,300,0.0011141,4.9422022731291114e-51,2.8525539222573013e-10,inf,
34,130,300,0.00120846,8.257537297072739e-43,1.2416100995960543e-09,inf,
35,140,300,0.00130334,7.60332285057231e-39,2.655471186623283e-09,inf,
36,150,300,0.00139874,2.118324963612126e-35,5.57311783197862e-09,inf,
37,160,300,0.00149465,2.1867959841549495e-32,1.1483326029740282e-08,inf,
38,170,300,0.00159108,9.824303550531924e-30,2.3239812613428574e-08,inf,
39,180,300,0.00168803,2.182318135003495e-27,4.622217360464557e-08,inf,
40,190,300,0.00178549,2.656204846414805e-25,9.04269441723522e-08,inf,
41,200,300,0.00188346,1.9275589357421567e-23,1.741319917056118e-07,inf,
42,210,300,0.00198191,8.931671408409646e-22,3.298872955212624e-07,inf,
43,220,300,0.00208077,2.7949147703212807e-20,6.151105947003948e-07,inf,
44,230,300,0.00217999,6.19757516807415e-19,1.1296211003064119e-06,885252.9999999998,5.486419443115081e-13
45,240,300,0.00227956,5.8164242827454355e-16,2.0439050860245212e-06,489259.99999999977,2.8457408920384936e-10
46,250,300,0.00237951,5.549763333876088e-15,3.6449096836614786e-06,274355.99999999977,1.522606543243918e-09
47,260,300,0.00247982,4.2903302925593804e-14,5.35448646689699e-06,186760.00000000006,8.012589664916446e-09
48,270,300,0.00259011,3.2552615061670937e-13,1.5632805984396586e-05,63968.999999999956,2.0823270687400808e-08
49,280,300,0.00270711,2.2353675203725915e-12,3.4991829798383344e-05,28578.999999999985,6.388255582095532e-08
50,290,300,0.00282536,1.2776972585691427e-11,7.298080887784602e-05,13703.000000000004,1.750730470400417e-07
51,300,300,0.00294623,6.305660418163373e-11,0.000143816002950075,6954.000000000004,4.3845332152308185e-07
52,50,325,0.00047863,7.128503283897023e-127,1.461677589867832e-16,inf,
53,60,325,0.00056937,3.380333525401997e-107,3.794061190016552e-15,inf,
54,70,325,0.00066104,4.42551158128897e-92,6.523526815990168e-14,inf,
55,80,325,0.00075352,4.036821152356741e-80,8.152601416575591e-13,inf,
56,90,325,0.00084667,1.9078358412713903e-70,7.88609963886032e-12,inf,
57,100,325,0.0009404,1.7693261832523143e-62,6.178575966859092e-11,inf,
58,110,325,0.00103469,6.713323468535607e-52,4.0585908299464287e-10,inf,
59,120,325,0.00112952,1.323373796488964e-46,2.295107544437214e-09,inf,
60,130,325,0.00122488,4.428382390430853e-42,8.560015109455126e-09,inf,
61,140,325,0.00132078,3.5328744619641165e-38,1.7369447459185258e-08,inf,
62,150,325,0.00141721,8.686051391023028e-35,3.465783242931052e-08,inf,
63,160,325,0.00151416,8.032530483596476e-32,6.802888944226262e-08,inf,
64,170,325,0.00161164,3.272915469599649e-29,1.3140246363317996e-07,inf,
65,180,325,0.00170962,6.652378737722183e-27,2.499001526867475e-07,inf,
66,190,325,0.00180806,7.45655718905578e-25,4.686775289062596e-07,inf,
67,200,325,0.00190685,4.990938470552241e-23,8.653219500145898e-07,inf,
68,210,325,0.00200602,2.143186656093207e-21,1.5747021095620066e-06,635040.9999999998,1.3610108496579845e-15
69,220,325,0.00210555,6.221463445152073e-18,2.8240803280738117e-06,354098.0000000001,2.203005128184677e-12
70,230,325,0.00220546,9.329469535119751e-17,4.959629916332581e-06,201628.00000000006,1.8810817928968513e-11
71,240,325,0.00230574,1.0741541540043407e-15,8.409652861509171e-06,118910.99999999991,1.2772871504848015e-10
72,250,325,0.0024064,9.799706930389961e-15,1.4084885716547603e-05,70998.99999999994,6.957604859283163e-10
73,260,325,0.00250744,7.275928234910553e-14,2.4575380668944105e-05,40692.000000000015,2.960657388353353e-09
74,270,325,0.00262063,5.494723368321076e-13,5.917930664981291e-05,16898.000000000007,9.284872837114336e-09
75,280,325,0.00273851,3.6189657573328364e-12,0.00012684314899912501,7883.999999999996,2.853103053565629e-08
76,290,325,0.00285773,1.9936316459056564e-11,0.000253350071999025,3948.000000000002,7.869078663270828e-08
77,300,325,0.00297937,9.483169302236615e-11,0.0004789504023093,2088.0,1.979989839555977e-07
78,50,350,0.00048552,3.64031012356114e-125,2.704689407753053e-15,inf,
79,60,350,0.00057759,1.1251284207046556e-105,5.796071472340632e-14,inf,
80,70,350,0.00067045,9.869971630897343e-91,8.410665871536389e-13,inf,
81,80,350,0.00076398,1.1852268698532744e-73,9.028220877031964e-12,inf,
82,90,350,0.00085813,1.1594830806924918e-64,7.618865302140771e-11,inf,
83,100,350,0.00095287,2.8827565894966914e-57,5.279803970390287e-10,inf,
84,110,350,0.00104819,4.3294224531964526e-51,3.1031943771068287e-09,inf,
85,120,350,0.00114406,7.22611553126312e-46,1.585509275382964e-08,inf,
86,130,350,0.00124047,2.0950762489480332e-41,5.193145545542374e-08,inf,
87,140,350,0.00133743,1.4749727421931298e-37,1.004855303959882e-07,inf,
88,150,350,0.00143491,3.243567236508173e-34,1.915492385607255e-07,inf,
89,160,350,0.00153288,2.7101929790248358e-31,3.5984004158586544e-07,inf,
90,170,350,0.00163125,1.0010904105811074e-28,6.664348665022463e-07,inf,
91,180,350,0.00172999,1.8526767068214859e-26,1.21763518956563e-06,821264.9999999998,1.521536764621919e-20
92,190,350,0.00182911,5.825101840808149e-22,2.193870307417828e-06,455815.9999999999,2.6551714662040613e-16
93,200,350,0.0019286,2.3153531969951094e-20,3.898721573550449e-06,256494.99999999983,5.938749801224164e-15
94,210,350,0.00202847,6.234373433385714e-19,6.6530569604209386e-06,150307.00000000006,9.370690000813198e-14
95,220,350,0.00212872,1.1968115873681073e-17,1.1187285335836008e-05,89387.99999999994,1.0697962476512372e-12
96,230,350,0.00222936,1.710065747290609e-16,1.8582146500839718e-05,53816.0,9.202735255656991e-12
97,240,350,0.00233039,1.8854009990302163e-15,3.0466842233778077e-05,32822.99999999997,6.188370243831519e-11
98,250,350,0.00243182,1.6541805964309567e-14,4.9220186703965554e-05,20317.000000000007,3.3607767609253775e-10
99,260,350,0.00253377,1.1880906261186236e-13,8.616354201217499e-05,11605.999999999996,1.378878581791293e-09
100,270,350,0.00264927,8.858023493715042e-13,0.000206247272691225,4848.999999999998,4.294856061915778e-09
101,280,350,0.00276788,5.6080216822415316e-12,0.00042320521020907504,2363.000000000002,1.3251305860509172e-08
102,290,350,0.00288823,2.996011027389286e-11,0.000810326077842225,1235.0000000000014,3.6972906454734964e-08
103,300,350,0.00301084,3.038493634265588e-07,0.0014677967154736499,680.9999999999992,0.0002070105214321237
104,50,375,0.00049201,1.3603979663472511e-123,4.0089688324216634e-14,inf,
105,60,375,0.0005851,1.2843057905878415e-97,7.177988869398115e-13,inf,
106,70,375,0.00067899,1.1693672056921926e-83,8.911936169582402e-12,inf,
107,80,375,0.00077356,1.1979553922913354e-72,8.338130549880516e-11,inf,
108,90,375,0.00086877,9.30302577530358e-64,6.224153413145041e-10,inf,
109,100,375,0.00096457,1.9033642839912597e-56,3.861519581253307e-09,inf,
110,110,375,0.00106094,2.4153284707081873e-50,2.0524290657400097e-08,inf,
111,120,375,0.00115787,3.4875082523137664e-45,9.564507176226125e-08,inf,
112,130,375,0.00125534,8.903875732039573e-41,2.806939965584654e-07,inf,
113,140,375,0.00135326,5.5546050025174025e-37,5.202507401116459e-07,inf,
114,150,375,0.00145155,1.0863006822582069e-33,9.516006301947483e-07,inf,
115,160,375,0.00155024,8.145592449220195e-31,1.7174745402602676e-06,582251.0000000002,4.742773332748098e-25
116,170,375,0.0016493,2.16522367373546e-25,3.0622087150025467e-06,326562.0,7.070790645743621e-20
117,180,375,0.00174875,2.1219285257254095e-23,5.289725452320699e-06,189045.99999999994,4.0114152328916815e-18
118,190,375,0.00184859,1.2400919683484423e-21,8.915855382305828e-06,112160.00000000003,1.3908838974771802e-16
119,200,375,0.00194882,4.65058415924762e-20,1.4856024481287147e-05,67313.00000000003,3.1304365209585917e-15
120,210,375,0.00204943,1.1884592635416488e-18,2.445052589522568e-05,40898.99999999997,4.8606695358389514e-14
121,220,375,0.00215045,2.1780989595819464e-17,3.918086194363752e-05,25523.0,5.559088931517605e-13
122,230,375,0.0022519,2.9866599671131305e-16,6.338851008673111e-05,15775.999999999989,4.711674028978822e-12
123,240,375,0.00235378,3.1739678109716145e-15,9.912342701797501e-05,10089.0,3.2020359933641604e-11
124,250,375,0.00245608,2.693077384095427e-14,0.000150137950171575,6661.000000000004,1.793735282130751e-10
125,260,375,0.00255904,1.879965022070001e-13,0.000265804453280925,3763.0,7.072737115066662e-10
126,270,375,0.00267608,1.3690398940890052e-12,0.000659069390268225,1517.9999999999995,2.077231797295031e-09
127,280,375,0.00279583,5.810460273718829e-08,0.001294856875424625,771.9999999999983,4.4873378548601315e-05
128,290,375,0.00291892,1.568241029162321e-07,0.002354816958450375,425.0000000000001,6.659715200090657e-05
129,300,375,0.00304575,3.843230344093025e-07,0.00394950613002225,252.999999999999,9.73091373343779e-05
130,50,400,0.00049772,1.4445223328660229e-114,4.828053288433658e-13,inf,
131,60,400,0.00059188,1.7544479387302568e-96,7.359007057887341e-12,inf,
132,70,400,0.00068683,1.2082865230563325e-82,7.940924949060825e-11,inf,
133,80,400,0.00078247,9.840284224384458e-72,6.562255126592698e-10,inf,
134,90,400,0.00087874,6.27815945377557e-63,4.383027301228179e-09,inf,
135,100,400,0.00097561,1.0868025751316386e-55,2.4591919883967114e-08,inf,
136,110,400,0.00107301,1.1861350335418127e-49,1.192172098987987e-07,inf,
137,120,400,0.00117082,1.4768355825821645e-44,5.099293436628055e-07,inf,
138,130,400,0.00126904,3.2781472270196844e-40,1.3669315687542322e-06,731566.0000000002,2.39817947141806e-34
139,140,400,0.00136765,1.0738803817443043e-32,2.4352805306437655e-06,410630.9999999999,4.409678343958281e-27
140,150,400,0.00146666,8.506157942273482e-30,4.2571712240120316e-06,234897.99999999994,1.9980774779025993e-24
141,160,400,0.00156607,2.892226305710522e-27,7.17431248530372e-06,139387.00000000006,4.0313637183146503e-22
142,170,400,0.00166588,4.843821879056263e-25,1.1962111142052252e-05,83597.99999999994,4.0493035230445484e-20
143,180,400,0.00176608,4.4569354715032153e-23,1.9719614404169684e-05,50711.000000000015,2.2601534594717037e-18
144,190,400,0.00186668,2.4628388934989668e-21,3.21080231444714e-05,31145.000000000022,7.670478130706831e-17
145,200,400,0.0019677,8.790843702015817e-20,5.150912873550809e-05,19415.000000000007,1.7066574251635132e-15
146,210,400,0.00206917,2.152552240037126e-18,8.1073770333525e-05,12334.999999999996,2.6550538246609943e-14
147,220,400,0.00217106,3.794480610883234e-17,0.000124177024032075,8053.999999999996,3.055702647458452e-13
148,230,400,0.0022734,5.022399748211544e-16,0.00018223239441855,5488.0,2.756041133211549e-12
149,240,400,0.00237626,5.1757244709645375e-15,0.00025034088059347503,3995.0000000000027,2.0674707457665783e-11
150,250,400,0.0024797,2.2504904697629453e-09,0.00017019420042142498,5875.000000000002,1.3223073783891645e-05
151,260,400,0.00258575,7.6182036368255e-09,0.000715424256623925,1398.0000000000005,1.064851179742727e-05
152,270,400,0.00270405,2.532062990945459e-08,0.00186907408286775,534.9999999999987,1.3547151577108567e-05
153,280,400,0.00282957,7.728586900303137e-08,0.00334484685817245,299.00000000000136,2.3105951417237274e-05
154,290,400,0.00296176,2.1515228745779526e-07,0.005365612344272025,186.99999999999844,4.009836597447777e-05
155,300,400,0.00310121,5.487320542117793e-07,0.007638055819821075,130.9999999999986,7.184184917682804e-05
156,50,425,0.00050312,2.2398124719648328e-113,4.879024113709873e-12,inf,
157,60,425,0.00059835,2.0279849273518768e-95,6.42094063117024e-11,inf,
158,70,425,0.00069436,1.0897275314251998e-81,6.095095058228478e-10,inf,
159,80,425,0.00079106,7.197697151293213e-71,4.4953578745332495e-09,inf,
160,90,425,0.00088829,3.7678116059973198e-62,2.707602360227467e-08,inf,
161,100,425,0.00098596,5.383688987364517e-55,1.381105483861062e-07,inf,
162,110,425,0.00108407,4.9494280619459385e-49,6.133046918188567e-07,inf,
163,120,425,0.00118261,2.0163713552411327e-39,2.404469814455946e-06,415892.9999999999,8.385929168744307e-34
164,130,425,0.00128156,1.3858960433384924e-35,5.833080430769075e-06,171437.00000000006,2.3759247961471466e-30
165,140,425,0.00138091,2.7780334473020597e-32,9.76588585683963e-06,102397.99999999997,2.844630265012198e-27
166,150,425,0.00148068,2.0329279517470172e-29,1.6090262288911595e-05,62150.00000000003,1.2634523385911392e-24
167,160,425,0.00158086,6.449267218113992e-27,2.5993931815414962e-05,38470.999999999985,2.4810664519360773e-22
168,170,425,0.00168145,1.0159521714143584e-24,4.211402031585566e-05,23746.000000000007,2.4123846733099928e-20
169,180,425,0.00178248,8.867063496620941e-23,6.653629627376136e-05,15030.000000000004,1.3326656266134363e-18
170,190,425,0.00188395,4.677494288447886e-21,0.000102713900397375,9735.999999999993,4.5539058202948215e-17
171,200,425,0.00198586,1.6011551460716485e-19,0.000152793294690075,6545.000000000002,1.0479223903898545e-15
172,210,425,0.00208827,3.7779163901685064e-18,0.00021468169031902502,4658.999999999996,1.759775779925331e-14
173,220,425,0.00219123,6.456165901781594e-17,0.000276271364783625,3620.0,2.3368928976182696e-13
174,230,425,0.00229479,1.8247917860651987e-10,0.00031308561856462503,3194.0,5.828411392484761e-07
175,240,425,0.00239882,8.007296453296683e-10,0.000286139586769275,3495.0000000000027,2.79838820755454e-06
176,250,425,0.00250612,3.0914780778668318e-09,0.000734292008045325,1361.9999999999986,4.210148066429734e-06
177,260,425,0.00262148,1.1133266877044565e-08,0.00161649387431235,619.0000000000001,6.887292957902864e-06
178,270,425,0.00274825,3.816602271156939e-08,0.0038208001730664003,262.000000000001,9.98901302941972e-06
179,280,425,0.00288726,1.229830906732626e-07,0.00582446661886785,172.0000000000006,2.1114910380783994e-05
180,290,425,0.00303323,3.53613528873989e-07,0.007625655655302375,132.00000000000082,4.637155739232857e-05
181,300,425,0.00318541,9.074815800449155e-07,0.009091531577106824,109.99999999999827,9.981613904636529e-05
182,50,450,0.00050852,3.307133837308866e-112,4.237794479022495e-11,inf,
183,60,450,0.00060476,2.1918836622104568e-94,4.864894013468411e-10,inf,
184,70,450,0.00070165,8.806688191648397e-81,4.089205531139671e-09,inf,
185,80,450,0.00079909,4.465907813638616e-70,2.7033139390440766e-08,inf,
186,90,450,0.00089704,5.009632670058658e-55,1.4761757180551957e-07,inf,
187,100,450,0.00099545,1.0771112382560109e-48,6.895350491028708e-07,inf,
188,110,450,0.00109431,2.037223564608419e-43,2.8226344310227983e-06,354279.0,7.21745452481503e-38
189,120,450,0.0011936,5.776014698235464e-39,1.0303980344342846e-05,97050.00000000003,5.605615019837113e-34
190,130,450,0.00129333,3.6263523769306236e-35,2.1723837978225352e-05,46032.99999999997,1.669296364926611e-30
191,140,450,0.00139348,6.724893351097056e-32,3.4874663172376984e-05,28674.999999999993,1.9283034556799996e-27
192,150,450,0.00149406,4.596212359096064e-29,5.515573372899664e-05,18130.999999999993,8.333154231397215e-25
193,160,450,0.0015951,1.3753795094559895e-26,8.5464940203675e-05,11701.000000000004,1.6092909047596199e-22
194,170,450,0.00169658,2.0578619435530455e-24,0.00012828152786805,7796.0,1.6041763594129906e-20
195,180,450,0.00179853,1.715553847551415e-22,0.0001832543810523,5457.0000000000055,9.361598002188027e-19
196,190,450,0.00190104,8.712980274092406e-21,0.00024015807710475,4163.999999999996,3.628018836231794e-17
197,200,450,0.0020041,9.545593256440198e-13,0.000287142604062225,3482.999999999998,3.3243388899446036e-09
198,210,450,0.00210778,7.722201523032354e-12,0.00029228624468235,3422.000000000001,2.641999636837055e-08
199,220,450,0.00221194,4.9039710540796745e-11,0.000254554132814325,3928.999999999998,1.92649437660346e-07
200,230,450,0.00231625,2.5127579028770877e-10,0.0001771375400337,5646.000000000002,1.418534943185415e-06
201,240,450,0.00242507,1.1316450712698592e-09,0.0006938311195604249,1441.9999999999986,1.6310093902775798e-06
202,250,450,0.00254378,4.7836713441953216e-09,0.00147198469052175,680.0000000000005,3.249810527920459e-06
203,260,450,0.0026747,1.906836802207188e-08,0.00256998424770525,390.0000000000007,7.419643929373539e-06
204,270,450,0.00281654,6.930844239124398e-08,0.0036797123380040253,271.9999999999985,1.8835288203218284e-05
205,280,450,0.00296439,2.1926870024725813e-07,0.004643155980855675,215.99999999999872,4.7224065086620176e-05
206,290,450,0.00311786,6.082504879859549e-07,0.0054615415293984,183.00000000000014,0.00011136974510069409
207,300,450,0.00327538,1.483611748338343e-06,0.006142949772615525,162.9999999999985,0.00024151454972855092
208,50,475,0.00051352,3.8338218805130495e-111,3.1781013226732214e-10,inf,
209,60,475,0.00061049,1.7744265974654526e-93,3.200415284510362e-09,inf,
210,70,475,0.00070813,1.2957748498282768e-71,2.4023320615755093e-08,inf,
211,80,475,0.00080633,4.088224056650083e-62,1.4378181542635568e-07,inf,
212,90,475,0.00090506,1.8350306950995375e-54,7.143754694217776e-07,inf,
213,100,475,0.00100423,3.4729218795471276e-48,3.090031486820586e-06,323622.0,1.1239114858083556e-42
214,110,475,0.00110388,5.914173813688281e-43,1.1674171227571107e-05,85659.99999999994,5.066033124236406e-38
215,120,475,0.00120399,1.5353981917031256e-38,3.876969126176086e-05,25794.0,3.9603054389486785e-34
216,130,475,0.00130457,8.94085716555879e-35,7.201807998149526e-05,13886.000000000004,1.2414739698498077e-30
217,140,475,0.00140561,1.5544512314334153e-31,0.00010859837991922499,9208.999999999996,1.4313760781602905e-27
218,150,475,0.0015071,1.0032548602148677e-28,0.000156836145831675,6376.999999999998,6.396834447153622e-25
219,160,475,0.0016091,2.856347422962698e-26,0.00021195035841345,4719.0,1.3476492535062582e-22
220,170,475,0.00171169,4.109153202946144e-24,0.000259390691673,3855.9999999999964,1.584155998984857e-20
221,180,475,0.0018149,9.541200305656397e-15,0.0002771153565717,3609.000000000001,3.443042790444468e-11
222,190,475,0.00191866,1.3709594530829263e-13,0.0002530983819597,3952.0000000000027,5.416705719206137e-10
223,200,475,0.00202281,1.420558931267034e-12,0.00020413470109335,4898.999999999996,6.958929195567871e-09
224,210,475,0.00212719,1.1095560709268545e-11,0.000153768532613175,6503.999999999993,7.215755083766643e-08
225,220,475,0.00223163,6.781131467784935e-11,7.7316156931725e-05,12933.999999999993,8.770652521921258e-07
226,230,475,0.00234223,3.6622897650515394e-10,0.000605959768464075,1651.0000000000011,6.043783689360002e-07
227,240,475,0.00246402,1.8555437235386332e-09,0.001273334558876625,786.0000000000009,1.457231888197279e-06
228,250,475,0.00259871,8.757361440122845e-09,0.00216134150047575,462.9999999999991,4.051817557843215e-06
229,260,475,0.0027424,3.6189230785863955e-08,0.00294778293595215,340.0,1.2276762425241002e-05
230,270,475,0.00289113,1.2674784051240919e-07,0.003672288856546575,273.00000000000057,3.451467067642467e-05
231,280,475,0.00304517,3.828523632574384e-07,0.004277942514465075,233.99999999999952,8.94945086248573e-05
232,290,475,0.00320183,2.378543654235607e-05,0.00476222390661105,201.000000000001,0.004994606933398591
233,300,475,0.00336069,3.4980741832344455e-05,0.005188613199430275,182.0000000000015,0.006741828786964779
234,50,500,0.00051781,1.0559619580007861e-98,2.0669524383991606e-09,inf,
235,60,500,0.00061557,5.5942077100996975e-83,1.8504068103919524e-08,inf,
236,70,500,0.00071399,5.551653351521363e-71,1.2540117155994845e-07,inf,
237,80,500,0.00081298,1.513420395019474e-61,6.853011078394665e-07,inf,
238,90,500,0.00091249,5.995538542932478e-54,3.147589409602976e-06,317703.99999999977,1.9048032518602008e-48
239,100,500,0.00101248,1.025318436538472e-47,1.243754687392218e-05,80401.99999999994,8.243735255287828e-43
240,110,500,0.00111297,1.6011881504355005e-42,4.201794165247184e-05,23800.000000000007,3.8107248652940747e-38
241,120,500,0.00121403,3.8881047845270695e-38,0.000117940636116525,8479.000000000004,3.296662552070377e-34
242,130,500,0.00131555,2.126954772420208e-34,0.00018510584515185,5402.9999999999945,1.149047870787321e-30
243,140,500,0.00141763,3.5148937913352423e-31,0.000232090770504075,4309.000000000002,1.5144478962697608e-27
244,150,500,0.00152034,4.330018266384373e-19,0.00025763790912405,3881.9999999999973,1.6806603815044602e-15
245,160,500,0.00162366,2.34527676494467e-17,0.000246105076858875,4064.0000000000027,9.529574907101698e-14
246,170,500,0.00172745,7.438584684463709e-16,0.00020423343321982498,4896.999999999998,3.6421973460423835e-12
247,180,500,0.00183154,1.499883432774279e-14,0.00015836718803962502,6314.999999999996,9.470922931327124e-11
248,190,500,0.00193586,2.0614959309030966e-13,0.00011807260754685,8469.999999999996,1.7459561313449574e-09
249,200,500,0.00204025,2.040714849221743e-12,9.171637006252499e-05,10904.0,2.2250279288534256e-08
250,210,500,0.00214487,1.532193967900485e-11,3.28192272582215e-05,30470.000000000007,4.66858636202855e-07
251,220,500,0.00225771,1.0297337857396702e-10,0.000494072820585075,2024.0,2.0841741193540502e-07
252,230,500,0.00238233,6.40873881483104e-10,0.00104909711639295,954.0000000000001,6.108813678628568e-07
253,240,500,0.00251985,3.6326118558321412e-09,0.00172052842527615,581.9999999999999,2.111334984337208e-06
254,250,500,0.00266414,1.7180051403658046e-08,0.0023111899169241,433.0,7.4334226183032636e-06
255,260,500,0.00281327,6.742301380217607e-08,0.0028433818305714,351.9999999999983,2.3712261602454877e-05
256,270,500,0.00296724,1.1723707209802841e-05,0.0033005316821526,294.000000000001,0.003552066254415308
257,280,500,0.00312241,1.910359101195944e-05,0.0036888190293390003,260.0000000000002,0.005178782385370261
258,290,500,0.00328111,2.907204082021506e-05,0.00404637245370465,233.00000000000082,0.007184716966328248
259,300,500,0.00344264,4.1669851146952036e-05,0.004397814644245575,209.99999999999963,0.009475126743114548
260,50,525,0.00052173,5.6213645209790124e-98,1.1927944508793459e-08,inf,
261,60,525,0.00062025,2.471275865406495e-82,9.584153575382973e-08,inf,
262,70,525,0.00071943,2.103108685689599e-70,5.906768422356517e-07,inf,
263,80,525,0.00081919,5.049223961495783e-61,2.957196787502874e-06,338159.0000000001,1.70743590106476e-55
264,90,525,0.00091945,1.7885882550087596e-53,1.2372673919243504e-05,80824.0,1.445595565423354e-48
265,100,525,0.00102017,2.7710164945698867e-47,4.255637547954789e-05,23499.000000000007,6.511401554630999e-43
266,110,525,0.00112155,4.041313682603322e-42,0.000119988526116375,8334.999999999996,3.3680834438150493e-38
267,120,525,0.00122393,9.577609678375852e-38,0.000224269147680525,4459.000000000002,4.270587273118508e-34
268,130,525,0.00132679,3.6084535596801714e-23,0.00023199549967042497,4311.0,1.5553980852242285e-19
269,140,525,0.00143011,7.716929400988743e-21,0.000200591054455575,4986.0,3.8470954858546874e-17
270,150,525,0.00153384,7.555397709190768e-19,0.000158165469808575,6323.0,4.7768945512158494e-15
271,160,525,0.00163784,3.8770572172919824e-17,0.00012013345627065,8325.0,3.227291828312437e-13
272,170,525,0.00174204,1.1632097376187658e-15,9.2605867270875e-05,10799.000000000004,1.2560864358802901e-11
273,180,525,0.00184641,2.228296955120558e-14,7.42717222854457e-05,13464.999999999993,3.0001956149025714e-10
274,190,525,0.00195109,2.9363434777559013e-13,6.0972617078988465e-05,16401.000000000007,4.815839664470926e-09
275,200,525,0.00205633,2.8302752119102873e-12,1.8401360626368478e-05,54343.999999999985,1.538079313469139e-07
276,210,525,0.00217081,2.4298807492330248e-11,0.000378510600123225,2641.999999999998,6.41958441439149e-08
277,220,525,0.00229778,1.9088932304529683e-10,0.0008310577210362,1204.0000000000005,2.2969442219643595e-07
278,230,525,0.00243671,1.3148995913858397e-09,0.001322743830261375,755.9999999999984,9.940697218190877e-07
279,240,525,0.00258047,2.1962635375320703e-06,0.00177588017875125,557.0000000000014,0.0012367183123111506
280,250,525,0.00272974,4.594289223759582e-06,0.002194669893651375,448.00000000000125,0.00209338508586175
281,260,525,0.00288227,8.633206709745773e-06,0.0025531852048593,380.9999999999984,0.0033813476176012577
282,270,525,0.00303634,1.472521326732936e-05,0.002901296774822475,329.9999999999992,0.005075390216924764
283,280,525,0.00319429,2.33144234629659e-05,0.0032633398357734753,287.9999999999985,0.007144344333185245
284,290,525,0.00335459,3.4506976984856925e-05,0.003672571440608025,252.0000000000003,0.009395862692638052
285,300,525,,,,0.0,
286,50,550,0.00052565,2.930094869489944e-97,6.22656773937155e-08,inf,
287,60,550,0.00062491,1.0642068504529859e-81,4.516985258876339e-07,inf,
288,70,550,0.00072478,7.659806293604912e-70,2.5314981959812675e-06,395023.0,3.0257996255990982e-64
289,80,550,0.00082517,1.5861942213380344e-60,1.1406644286479511e-05,87669.00000000003,1.3905879604031987e-55
290,90,550,0.00092614,5.041331642060195e-53,3.996844904167733e-05,25020.0,1.2613278130465652e-48
291,100,550,0.00102784,9.088733258910124e-33,0.00010940562443962501,9141.000000000004,8.307372957709044e-29
292,110,550,0.00113069,7.231006162143739e-29,0.00017280322199692499,5786.999999999996,4.184532023524662e-25
293,120,550,0.00123453,1.3058528852193317e-25,0.00015310393308555002,6531.999999999998,8.52919228723967e-22
294,130,550,0.00133827,6.850772283241446e-23,0.00011573963127180001,8641.0,5.91912399232832e-19
