,drat,dT,Tf,LTE
0,,100.0,300,inf
1,,110.0,300,inf
2,,120.0,300,inf
3,,130.0,300,inf
4,,140.0,300,inf
5,,150.0,300,inf
6,,160.0,300,inf
7,,170.0,300,inf
8,,180.0,300,inf
9,0.23880001517392854,190.0,300,2655.202739726028
10,0.19065161278429255,200.0,300,1770.5506849315075
11,0.15358178028991776,210.0,300,1174.7452054794514
12,0.12428614907001115,220.0,300,776.6438356164381
13,,100.0,325,inf
14,,110.0,325,inf
15,,120.0,325,inf
16,,130.0,325,inf
17,,140.0,325,inf
18,,150.0,325,inf
19,,160.0,325,inf
20,,170.0,325,inf
21,0.07744397277538215,180.0,325,2043.3452054794507
22,0.06365931403791243,190.0,325,1292.9780821917805
23,0.05269955931106927,200.0,325,817.9178082191784
24,0.04383152517746837,210.0,325,518.4794520547945
25,0.03662135201265671,220.0,325,329.9671232876715
26,,100.0,350,inf
27,,110.0,350,inf
28,,120.0,350,inf
29,,130.0,350,inf
30,,140.0,350,inf
31,,150.0,350,inf
32,0.03069206825462417,160.0,350,1949.9863013698618
33,0.025596879982753697,170.0,350,1197.5808219178082
34,0.02157161251454069,180.0,350,738.1369863013701
35,0.018336089379906145,190.0,350,457.8438356164382
36,0.015704210401925777,200.0,350,286.27397260273966
37,0.013560548302780218,210.0,350,180.94794520547944
38,0.011775130784418643,220.0,350,115.52602739726028
39,,100.0,375,inf
40,,110.0,375,inf
41,,120.0,375,inf
42,,130.0,375,inf
43,0.018259258782575855,140.0,375,2294.9452054794506
44,0.01011462385907182,150.0,375,973.9945205479452
45,0.0086025469289956,160.0,375,596.1315068493152
46,0.007431684682225156,170.0,375,368.00273972602724
47,0.00650687517298412,180.0,375,229.6904109589041
48,0.005758674902825992,190.0,375,145.09863013698626
49,0.005206702895439709,200.0,375,93.917808219178
50,0.004666484491452242,210.0,375,60.67123287671229
51,0.004121311188265301,220.0,375,38.95342465753428
52,,100.0,400,inf
53,,110.0,400,inf
54,,120.0,400,inf
55,0.008797632146209914,130.0,400,1532.7095890410953
56,0.004636794076854658,140.0,400,607.972602739726
57,0.0029560312062591517,150.0,400,280.49041095890414
58,0.0026247261537085485,160.0,400,176.35616438356163
59,0.002366446602727427,170.0,400,112.07945205479456
60,0.002156524669665137,180.0,400,72.00273972602737
61,0.0019768813512105396,190.0,400,46.70410958904105
62,0.0018190714894895156,200.0,400,30.60000000000001
63,0.0016761960340243476,210.0,400,20.249315068493136
64,0.0015527405772454584,220.0,400,13.586301369863019
65,,100.0,425,inf
66,,110.0,425,inf
67,0.004506310124975788,120.0,425,1033.978082191781
68,0.0023114206494093677,130.0,425,400.28767123287656
69,0.0012873798381609358,140.0,425,161.78356164383558
70,0.000959615614561056,150.0,425,85.48493150684934
71,0.0008785947295278616,160.0,425,54.92876712328765
72,0.0008209983329682819,170.0,425,35.93972602739726
73,0.0007717398701234619,180.0,425,23.717808219178064
74,0.0007306368575463785,190.0,425,15.84931506849314
75,0.000698871003202182,200.0,425,10.769863013698638
76,0.0006822179116990952,210.0,425,7.520547945205487
77,0.0006890125067501581,220.0,425,5.476712328767119
78,0.005823293065014887,100.0,450,1996.4136986301376
79,0.002489809427112361,110.0,450,720.5698630136983
80,0.0012196135164917656,120.0,450,272.9561643835617
81,0.0006618539079825097,130.0,450,108.90410958904106
82,0.0003889811574447456,140.0,450,45.70684931506845
83,0.0003314115548484358,150.0,450,27.361643835616448
84,0.0003165882318727859,160.0,450,18.254794520547946
85,0.0003069174284583299,170.0,450,12.347945205479451
86,0.00030379685378370726,180.0,450,8.545205479452054
87,0.00030998540659309034,190.0,450,6.12054794520547
88,0.0003318186652913286,200.0,450,4.630136986301367
89,0.0003813390347639772,210.0,450,3.78356164383562
90,0.000481156719656437,220.0,450,3.4219178082191792
91,0.0015147258904403829,100.0,475,525.9095890410958
92,0.0006899998950071564,110.0,475,194.6
93,0.00035832425816808,120.0,475,76.50684931506845
94,0.0002056814450812169,130.0,475,31.87123287671232
95,0.00012923970546817676,140.0,475,14.180821917808224
96,0.0001255093761510469,150.0,475,9.613698630136982
97,0.00012826096614555323,160.0,475,6.813698630136987
98,0.0001372743180837423,170.0,475,5.0493150684931525
99,0.00015694595665264712,180.0,475,4.008219178082187
100,0.0001958213002526883,190.0,475,3.4876712328767137
101,0.0002688850635783914,200.0,475,3.361643835616442
102,0.0003908640852153547,210.0,475,3.457534246575345
103,0.0005719110708259701,220.0,475,3.6164383561643874
104,0.00042734809633492905,100.0,500,145.80547945205475
105,0.00020704182111101882,110.0,500,56.24931506849313
106,0.00011415691613820971,120.0,500,23.164383561643827
107,7.084673610524426e-05,130.0,500,10.315068493150678
108,5.399527053850561e-05,140.0,500,5.504109589041094
