493488.809153279,493488.809153279,493488.809153279,520061.29021022556,520061.29021022556,520061.29021022556,589406.6815119032,589406.6815119032,589406.6815119032,623973.8013754141,623973.8013754141,623973.8013754141,713070.1151481885,713070.1151481885,713070.1151481885,772474.9222731302,772474.9222731302,772474.9222731302,1079270.709495962,1079270.709495962,1079270.709495962,1169228.7914122888,1169228.7914122888,1169228.7914122888,1169228.7914122888,1169228.7914122888,1169228.7914122888,1079270.709495962,1079270.709495962,1079270.709495962,772474.9222731302,772474.9222731302,772474.9222731302,713070.1151481885,713070.1151481885,713070.1151481885,623973.8013754141,623973.8013754141,623973.8013754141,589406.6815119032,589406.6815119032,589406.6815119032,520061.29021022556,520061.29021022556,520061.29021022556,493488.809153279,493488.809153279,493488.809153279
492695.0811171594,492695.0811171594,492695.0811171594,521027.45341052493,521027.45341052493,521027.45341052493,589368.8469306191,589368.8469306191,589368.8469306191,624995.9413756939,624995.9413756939,624995.9413756939,711711.8053404525,711711.8053404525,711711.8053404525,774796.2213723086,774796.2213723086,774796.2213723086,1078701.5857800615,1078701.5857800615,1078701.5857800615,1170675.1249203964,1170675.1249203964,1170675.1249203964,1170675.1249203964,1170675.1249203964,1170675.1249203964,1078701.5857800615,1078701.5857800615,1078701.5857800615,774796.2213723086,774796.2213723086,774796.2213723086,711711.8053404525,711711.8053404525,711711.8053404525,624995.9413756939,624995.9413756939,624995.9413756939,589368.8469306191,589368.8469306191,589368.8469306191,521027.45341052493,521027.45341052493,521027.45341052493,492695.0811171594,492695.0811171594,492695.0811171594
491884.8828760256,491884.8828760256,491884.8828760256,521799.9826866351,521799.9826866351,521799.9826866351,589330.6419398308,589330.6419398308,589330.6419398308,626016.603961694,626016.603961694,626016.603961694,710349.8243407956,710349.8243407956,710349.8243407956,777036.9329797092,777036.9329797092,777036.9329797092,1071585.194055024,1071585.194055024,1071585.194055024,1172102.1539972906,1172102.1539972906,1172102.1539972906,1172102.1539972906,1172102.1539972906,1172102.1539972906,1071585.194055024,1071585.194055024,1071585.194055024,777036.9329797092,777036.9329797092,777036.9329797092,710349.8243407956,710349.8243407956,710349.8243407956,626016.603961694,626016.603961694,626016.603961694,589330.6419398308,589330.6419398308,589330.6419398308,521799.9826866351,521799.9826866351,521799.9826866351,491884.8828760256,491884.8828760256,491884.8828760256
491054.69526940916,491054.69526940916,491054.69526940916,522572.15219897346,522572.15219897346,522572.15219897346,589292.0763167965,589292.0763167965,589292.0763167965,627237.3732661282,627237.3732661282,627237.3732661282,708984.1919475634,708984.1919475634,708984.1919475634,779300.5621547842,779300.5621547842,779300.5621547842,1056811.2406331876,1056811.2406331876,1056811.2406331876,1173509.9104111835,1173509.9104111835,1173509.9104111835,1173509.9104111835,1173509.9104111835,1173509.9104111835,1056811.2406331876,1056811.2406331876,1056811.2406331876,779300.5621547842,779300.5621547842,779300.5621547842,708984.1919475634,708984.1919475634,708984.1919475634,627237.3732661282,627237.3732661282,627237.3732661282,589292.0763167965,589292.0763167965,589292.0763167965,522572.15219897346,522572.15219897346,522572.15219897346,491054.69526940916,491054.69526940916,491054.69526940916
490224.2191206661,490224.2191206661,490224.2191206661,523536.85382352193,523536.85382352193,523536.85382352193,589253.1598564598,589253.1598564598,589253.1598564598,628251.8046485955,628251.8046485955,628251.8046485955,707614.9279768751,707614.9279768751,707614.9279768751,782099.1336267557,782099.1336267557,782099.1336267557,1045884.2401049029,1045884.2401049029,1045884.2401049029,1175619.6965583256,1175619.6965583256,1175619.6965583256,1175619.6965583256,1175619.6965583256,1175619.6965583256,1045884.2401049029,1045884.2401049029,1045884.2401049029,782099.1336267557,782099.1336267557,782099.1336267557,707614.9279768751,707614.9279768751,707614.9279768751,628251.8046485955,628251.8046485955,628251.8046485955,589253.1598564598,589253.1598564598,589253.1598564598,523536.85382352193,523536.85382352193,523536.85382352193,490224.2191206661,490224.2191206661,490224.2191206661
489185.7209109591,489185.7209109591,489185.7209109591,524308.2034053056,524308.2034053056,524308.2034053056,589213.9023713594,589213.9023713594,589213.9023713594,629264.7288694718,629264.7288694718,629264.7288694718,706242.0522606783,706242.0522606783,706242.0522606783,787264.3696178226,787264.3696178226,787264.3696178226,1037963.8194912395,1037963.8194912395,1037963.8194912395,1180142.5769224337,1180142.5769224337,1180142.5769224337,1180142.5769224337,1180142.5769224337,1180142.5769224337,1037963.8194912395,1037963.8194912395,1037963.8194912395,787264.3696178226,787264.3696178226,787264.3696178226,706242.0522606783,706242.0522606783,706242.0522606783,629264.7288694718,629264.7288694718,629264.7288694718,589213.9023713594,589213.9023713594,589213.9023713594,524308.2034053056,524308.2034053056,524308.2034053056,489185.7209109591,489185.7209109591,489185.7209109591
488354.60208379093,488354.60208379093,488354.60208379093,525271.8709787793,525271.8709787793,525271.8709787793,589174.3136915506,589174.3136915506,589174.3136915506,630478.2344726902,630478.2344726902,630478.2344726902,704865.5846448053,704865.5846448053,704865.5846448053,794099.3500500317,794099.3500500317,794099.3500500317,1030020.2755096026,1030020.2755096026,1030020.2755096026,1187531.443257162,1187531.443257162,1187531.443257162,1187531.443257162,1187531.443257162,1187531.443257162,1030020.2755096026,1030020.2755096026,1030020.2755096026,794099.3500500317,794099.3500500317,794099.3500500317,704865.5846448053,704865.5846448053,704865.5846448053,630478.2344726902,630478.2344726902,630478.2344726902,589174.3136915506,589174.3136915506,589174.3136915506,525271.8709787793,525271.8709787793,525271.8709787793,488354.60208379093,488354.60208379093,488354.60208379093
487523.20047341916,487523.20047341916,487523.20047341916,526042.3859530704,526042.3859530704,526042.3859530704,589134.4036645248,589134.4036645248,589134.4036645248,631487.8078810843,631487.8078810843,631487.8078810843,703485.5449870393,703485.5449870393,703485.5449870393,801059.9377649233,801059.9377649233,801059.9377649233,1022053.751417709,1022053.751417709,1022053.751417709,1189648.147270769,1189648.147270769,1189648.147270769,1189648.147270769,1189648.147270769,1189648.147270769,1022053.751417709,1022053.751417709,1022053.751417709,801059.9377649233,801059.9377649233,801059.9377649233,703485.5449870393,703485.5449870393,703485.5449870393,631487.8078810843,631487.8078810843,631487.8078810843,589134.4036645248,589134.4036645248,589134.4036645248,526042.3859530704,526042.3859530704,526042.3859530704,487523.20047341916,487523.20047341916,487523.20047341916
486691.51780037256,486691.51780037256,486691.51780037256,527005.0009832612,527005.0009832612,527005.0009832612,589094.1821551449,589094.1821551449,589094.1821551449,632697.2634817051,632697.2634817051,632697.2634817051,701871.0105617972,701871.0105617972,701871.0105617972,808010.916324296,808010.916324296,808010.916324296,1014064.3919585705,1014064.3919585705,1014064.3919585705,1191698.3942316025,1191698.3942316025,1191698.3942316025,1191698.3942316025,1191698.3942316025,1191698.3942316025,1014064.3919585705,1014064.3919585705,1014064.3919585705,808010.916324296,808010.916324296,808010.916324296,701871.0105617972,701871.0105617972,701871.0105617972,632697.2634817051,632697.2634817051,632697.2634817051,589094.1821551449,589094.1821551449,589094.1821551449,527005.0009832612,527005.0009832612,527005.0009832612,486691.51780037256,486691.51780037256,486691.51780037256
485859.55576086947,485859.55576086947,485859.55576086947,527774.6664397608,527774.6664397608,527774.6664397608,588528.6043248986,588528.6043248986,588528.6043248986,633703.4376255131,633703.4376255131,633703.4376255131,700483.2996482614,700483.2996482614,700483.2996482614,813961.1847184978,813961.1847184978,813961.1847184978,1011390.480679627,1011390.480679627,1011390.480679627,1196428.5702288547,1196428.5702288547,1196428.5702288547,1196428.5702288547,1196428.5702288547,1196428.5702288547,1011390.480679627,1011390.480679627,1011390.480679627,813961.1847184978,813961.1847184978,813961.1847184978,700483.2996482614,700483.2996482614,700483.2996482614,633703.4376255131,633703.4376255131,633703.4376255131,588528.6043248986,588528.6043248986,588528.6043248986,527774.6664397608,527774.6664397608,527774.6664397608,485859.55576086947,485859.55576086947,485859.55576086947
